tag,x,y,direction,x_variance,y_variance,xy_covariance
blue,-31.53,60.73,0,0.01,0.01,0.0
blue,-33.96,60.62,0,0.01,0.01,0.0
blue,-36.20,60.14,0,0.01,0.01,0.0
blue,-38.34,59.33,0,0.01,0.01,0.0
blue,-40.32,58.19,0,0.01,0.01,0.0
blue,-41.99,56.87,0,0.01,0.01,0.0
blue,-43.05,55.67,0,0.01,0.01,0.0
blue,-43.82,54.27,0,0.01,0.01,0.0
blue,-44.28,52.73,0,0.01,0.01,0.0
blue,-44.48,49.48,0,0.01,0.01,0.0
blue,-44.79,44.47,0,0.01,0.01,0.0
blue,-45.18,39.47,0,0.01,0.01,0.0
blue,-45.56,34.47,0,0.01,0.01,0.0
blue,-45.92,29.47,0,0.01,0.01,0.0
blue,-46.11,25.91,0,0.01,0.01,0.0
blue,-45.95,24.35,0,0.01,0.01,0.0
blue,-45.48,22.84,0,0.01,0.01,0.0
blue,-44.72,21.46,0,0.01,0.01,0.0
blue,-43.69,20.27,0,0.01,0.01,0.0
blue,-42.44,19.31,0,0.01,0.01,0.0
blue,-39.46,17.98,0,0.01,0.01,0.0
blue,-34.83,16.05,0,0.01,0.01,0.0
blue,-30.21,14.11,0,0.01,0.01,0.0
blue,-25.58,12.18,0,0.01,0.01,0.0
blue,-20.95,10.24,0,0.01,0.01,0.0
blue,-16.33,8.31,0,0.01,0.01,0.0
blue,-11.70,6.37,0,0.01,0.01,0.0
blue,-7.07,4.44,0,0.01,0.01,0.0
blue,-2.95,2.71,0,0.01,0.01,0.0
blue,-1.44,2.24,0,0.01,0.01,0.0
blue,0.98,2.10,0,0.01,0.01,0.0
yellow,11.00,-2.10,0,0.01,0.01,0.0
yellow,15.99,-2.10,0,0.01,0.01,0.0
yellow,20.99,-2.10,0,0.01,0.01,0.0
yellow,25.99,-2.10,0,0.01,0.01,0.0
yellow,30.99,-2.10,0,0.01,0.01,0.0
yellow,35.98,-2.10,0,0.01,0.01,0.0
yellow,40.98,-2.10,0,0.01,0.01,0.0
